ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
241	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25370089	25370206	25370677	25370728	25369515	25369580	25371321	25371382	241	113,231	6,10	58,90	4,4	78	78	0.731954868099394	0.859359135692719	0.95,0.959	0.935,0.957	0.008
242	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25370089	25370206	25370677	25370732	25369515	25369580	25371321	25371382	242	113,231	81,59	58,90	5,63	78	78	0.631382513549279	0.789683684875667	0.582,0.797	0.921,0.588	-0.065
243	"ENSMUSG00000036636"	"Clcn7"	chr17	+	25374341	25374511	25375774	25375826	25372534	25372799	25376113	25376241	243	140,196	69,96	88,134	24,65	78	78	0.26495565364978	0.456107870508335	0.67,0.671	0.786,0.673	-0.059
244	"ENSMUSG00000023809"	"Rps6ka2"	chr17	+	7495311	7495428	7503444	7503526	7437513	7437842	7514100	7514181	244	122,67	86,160	51,51	73,77	78	78	0.754970111903448	0.875028602549813	0.587,0.295	0.411,0.398	0.036
246	"ENSMUSG00000015461"	"Atf6b"	chr17	+	34866633	34866713	34867192	34867271	34866174	34866290	34867550	34867642	246	82,132	114,107	29,39	34,41	78	78	0.924374763271467	0.989318215967622	0.418,0.552	0.46,0.488	0.011
247	"ENSMUSG00000034786"	"Gpsm3"	chr17	+	34809434	34809537	34809715	34809915	34808779	34809234	34810143	34810728	247	330,286	258,308	605,645	491,534	78	78	0.296456051978885	0.490502902921305	0.561,0.481	0.552,0.547	-0.029
248	"ENSMUSG00000034786"	"Gpsm3"	chr17	+	34809434	34809537	34809753	34809915	34809065	34809234	34810143	34810728	248	330,286	228,280	605,645	455,514	78	78	0.656882044661278	0.806733988253861	0.591,0.505	0.571,0.557	-0.016
249	"ENSMUSG00000024163"	"Mapk8ip3"	chr17	-	25122898	25123025	25123622	25123793	25122262	25122358	25123880	25123937	249	118,93	74,82	77,77	83,58	78	78	0.244046621445648	0.435689823147303	0.615,0.531	0.481,0.57	0.047
252	"ENSMUSG00000059714"	"Flot1"	chr17	+	36135170	36135261	36135457	36135601	36135018	36135094	36135724	36135844	252	101,114	174,190	245,277	345,415	78	78	0.0504890524851925	0.18703044252475	0.367,0.375	0.415,0.4	-0.036
253	"ENSMUSG00000059714"	"Flot1"	chr17	+	36135457	36135601	36135724	36135844	36135170	36135261	36136322	36136418	253	139,130	139,112	239,291	303,418	78	78	0.00938999006724184	0.143003799299439	0.5,0.537	0.441,0.41	0.093
254	"ENSMUSG00000025728"	"Pigq"	chr17	-	26149931	26150012	26151078	26151205	26149494	26149609	26153731	26153852	254	18,24	82,50	13,17	28,11	78	78	0.0408556024369797	0.171268023295504	0.18,0.324	0.317,0.607	-0.21
255	"ENSMUSG00000025728"	"Pigq"	chr17	-	26151078	26151205	26153067	26153247	26150647	26150801	26153731	26153852	255	4,0	52,90	0,0	31,17	78	78	0.102860818499855	0.259736677158774	0.071,0.0	0.0,0.0	0.035
256	"ENSMUSG00000073412"	"Lst1"	chr17	-	35405560	35405580	35405921	35406017	35404070	35404286	35407332	35407415	256	721,774	140,233	694,660	259,254	78	59	0.00359647553909481	0.143003799299439	0.796,0.715	0.67,0.663	0.089
257	"ENSMUSG00000024393"	"Prrc2a"	chr17	-	35379427	35379570	35379728	35379808	35379072	35379163	35380003	35380155	257	198,224	107,220	79,103	99,98	78	78	0.0607802379152085	0.198797249860404	0.649,0.505	0.444,0.512	0.099
258	"ENSMUSG00000024392"	"Bag6"	chr17	+	35361282	35361360	35361473	35361581	35360805	35361058	35361702	35361815	258	138,158	153,202	128,86	137,108	78	78	0.78411233537158	0.895722394310797	0.474,0.439	0.483,0.443	-0.006
260	"ENSMUSG00000024158"	"Hagh"	chr17	+	25079919	25080023	25080286	25080388	25076489	25076598	25082650	25082698	260	28,29	59,43	12,25	2,5	78	78	0.00641276069090024	0.143003799299439	0.322,0.403	0.857,0.833	-0.482
261	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8542108	8542167	8543265	8543295	8540631	8540667	8545786	8545840	261	146,83	46,33	60,84	27,29	78	69	0.534636816143623	0.713466451720532	0.737,0.69	0.663,0.719	0.022
263	"ENSMUSG00000004730"	"Adgre1"	chr17	+	57754829	57755024	57756865	57757101	57752008	57752179	57767692	57767759	263	269,471	283,430	112,129	139,143	78	78	0.071154596348952	0.213957489628636	0.487,0.523	0.446,0.474	0.045
264	"ENSMUSG00000024335"	"Brd2"	chr17	-	34335171	34335309	34335571	34335663	34334641	34334780	34335881	34336185	264	100,150	1805,1819	48,29	671,759	78	78	0.339437578359809	0.538841613632535	0.052,0.076	0.067,0.037	0.012
265	"ENSMUSG00000024335"	"Brd2"	chr17	-	34335571	34335663	34335881	34336185	34335171	34335309	34337579	34338874	265	1001,1299	141,156	424,454	75,40	78	78	0.912747871739192	0.984662089152351	0.877,0.893	0.85,0.919	0.0
266	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34264744	34264822	34265413	34265476	34263792	34263984	34266071	34266251	266	2,0	4,0	2,8	7,6	78	78	0.44319053605127	0.633113542423224	0.333,NA	0.222,0.571	-0.063
268	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34264744	34264822	34266071	34266251	34263792	34263984	34268592	34268652	268	2,0	6,5	2,8	4,11	78	78	0.0577947376139716	0.195447988590292	0.25,0.0	0.333,0.421	-0.252
270	"ENSMUSG00000024308"	"Tapbp"	chr17	+	34144383	34144782	34144981	34145323	34139222	34139483	34145401	34145491	270	512,593	668,728	491,522	521,536	78	78	0.0133169422737706	0.143003799299439	0.434,0.449	0.485,0.493	-0.047
271	"ENSMUSG00000024462"	"Gabbr1"	chr17	+	37358345	37358549	37360668	37360689	37357586	37357668	37361890	37362051	271	9,24	3,2	15,9	9,0	78	60	0.721614214047686	0.853577017087697	0.698,0.902	0.562,1.0	0.019
272	"ENSMUSG00000024462"	"Gabbr1"	chr17	+	37365628	37365799	37366737	37366839	37365022	37365157	37367187	37367253	272	30,52	55,59	76,79	68,48	78	78	0.0158334926526594	0.146986444429154	0.353,0.468	0.528,0.622	-0.164
273	"ENSMUSG00000092558"	"Med20"	chr17	+	47923887	47924042	47929733	47929987	47922506	47922617	47933809	47935343	273	69,135	37,25	83,85	10,30	78	78	0.426218055432676	0.618542485636286	0.651,0.844	0.892,0.739	-0.068
274	"ENSMUSG00000034165"	"Ccnd3"	chr17	+	47889633	47889717	47904578	47904777	47816080	47816191	47905658	47905874	274	22,30	66,62	36,72	101,169	78	78	0.999202115572178	0.999202115572178	0.25,0.326	0.263,0.299	0.007
275	"ENSMUSG00000024300"	"Myo1f"	chr17	+	33795586	33795681	33797066	33797154	33795407	33795497	33797233	33797323	275	406,405	429,407	420,550	214,402	78	78	0.0354144769277482	0.16259340388095	0.486,0.499	0.662,0.578	-0.128
276	"ENSMUSG00000024300"	"Myo1f"	chr17	+	33807076	33807162	33809801	33809883	33805089	33805257	33811894	33812001	276	203,324	358,414	272,224	422,379	78	78	0.402715752718675	0.597439244619446	0.362,0.439	0.392,0.371	0.019
277	"ENSMUSG00000024300"	"Myo1f"	chr17	+	33820915	33821064	33821499	33821583	33820632	33820779	33823230	33823426	277	216,283	331,290	203,259	323,442	78	78	0.0223773435588568	0.153605651419981	0.395,0.494	0.386,0.369	0.067
278	"ENSMUSG00000058392"	"Rrp1b"	chr17	+	32272830	32272928	32274078	32274098	32271712	32271801	32274884	32274971	278	26,14	10,4	77,56	5,37	78	59	0.599377125935083	0.763704702542055	0.663,0.726	0.921,0.534	-0.033
280	"ENSMUSG00000061613"	"U2af1"	chr17	-	31870619	31870686	31871475	31871542	31867818	31867868	31873952	31874040	280	15,48	303,437	16,2	43,109	78	78	0.999202115572178	0.999202115572178	0.047,0.099	0.271,0.018	-0.072
282	"ENSMUSG00000015605"	"Srf"	chr17	-	46861826	46861946	46862456	46862718	46860770	46860962	46864485	46864752	282	86,79	83,29	184,247	182,193	78	78	0.283876034841666	0.476840219377934	0.509,0.731	0.503,0.561	0.088
283	"ENSMUSG00000015605"	"Srf"	chr17	-	46862456	46862718	46864485	46864752	46861826	46861946	46866253	46867101	283	45,69	68,78	150,138	142,100	78	78	0.0244344274664093	0.153605651419981	0.398,0.469	0.514,0.58	-0.113
284	"ENSMUSG00000024219"	"Anks1"	chr17	+	28269539	28269638	28270470	28270623	28261543	28261650	28270698	28270704	284	25,28	76,65	18,49	68,68	78	78	0.663288281994636	0.812188412638005	0.248,0.301	0.209,0.419	-0.04
285	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80510119	80510173	80511550	80511661	80509597	80509633	80511741	80511816	285	189,170	101,96	77,55	41,56	78	78	0.274060309535896	0.466440792523891	0.652,0.639	0.653,0.495	0.071
286	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80512050	80512510	80512690	80512867	80511741	80511816	80513276	80513457	286	381,411	111,94	137,165	61,41	78	78	0.220582262760434	0.409232023003819	0.774,0.814	0.692,0.801	0.048
287	"ENSMUSG00000024097"	"Srsf7"	chr17	-	80512690	80512867	80513276	80513457	80512050	80512510	80514603	80514736	287	177,254	160,139	73,97	102,105	78	78	0.0116393022870198	0.143003799299439	0.525,0.646	0.417,0.48	0.137
288	"ENSMUSG00000007564"	"Ppp2r1a"	chr17	+	21181214	21181275	21181846	21182001	21180727	21180901	21182835	21182978	288	189,221	655,662	150,167	369,452	78	78	0.0306683207232538	0.157566499629007	0.224,0.25	0.289,0.27	-0.042
291	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153405	27153509	27154027	27154128	27153167	27153342	27154222	27154338	291	1,2	70,156	26,14	129,156	78	78	0.00879810458166275	0.143003799299439	0.014,0.013	0.168,0.082	-0.112
292	"ENSMUSG00000024193"	"Phf1"	chr17	+	27153427	27153509	27154027	27154128	27153167	27153342	27154222	27154371	292	31,72	70,156	104,80	129,156	78	78	0.130710020305376	0.302114426932492	0.307,0.316	0.446,0.339	-0.081
293	"ENSMUSG00000024193"	"Phf1"	chr17	+	27155260	27155365	27155744	27155839	27155097	27155165	27156027	27156108	293	70,104	97,76	108,102	173,180	78	78	0.011122363468457	0.143003799299439	0.419,0.578	0.384,0.362	0.125
294	"ENSMUSG00000015575"	"Atp6v0e"	chr17	+	26901651	26901699	26914328	26914458	26895343	26895552	26918185	26918621	294	256,233	1207,945	202,289	989,1088	78	78	0.747572088977604	0.869450665040373	0.175,0.198	0.17,0.21	-0.004
296	"ENSMUSG00000023830"	"Igf2r"	chr17	-	12950294	12950400	12952683	12952813	12945557	12945720	12954853	12954986	296	172,400	275,599	82,30	91,151	78	78	0.454560165996417	0.644037636088917	0.385,0.4	0.474,0.166	0.073
297	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74527482	74527535	74509255	74509360	74532426	74532569	297	0,0	33,58	0,3	13,2	78	78	0.36764661529568	0.566250917472289	0.0,0.0	0.0,0.6	-0.3
298	"ENSMUSG00000058704"	"Memo1"	chr17	-	74524021	74524098	74532426	74532569	74509255	74509360	74548899	74549011	298	26,38	8,37	9,15	1,2	78	78	0.0331816954225403	0.159202027203348	0.765,0.507	0.9,0.882	-0.255
299	"ENSMUSG00000058704"	"Memo1"	chr17	-	74532426	74532569	74548899	74549011	74524021	74524098	74562222	74562291	299	0,5	25,26	0,0	12,0	78	78	0.999202115572178	0.999202115572178	0.0,0.161	0.0,NA	0.081
300	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71734431	71734538	71735166	71735280	71733434	71733517	71736456	71736651	300	35,18	37,38	119,131	181,99	78	78	0.369906115024271	0.567639916678087	0.486,0.321	0.397,0.57	-0.08
301	"ENSMUSG00000024054"	"Smchd1"	chr17	-	71743700	71743821	71747898	71748109	71738216	71738400	71748870	71748961	301	73,56	49,72	127,172	106,164	78	78	0.965291123722044	0.999202115572178	0.598,0.438	0.545,0.512	-0.01
302	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71562113	71562209	71562974	71563007	71559168	71560088	71563318	71563687	302	505,355	1740,1363	848,942	2528,2968	72	78	0.0097734246606328	0.143003799299439	0.239,0.22	0.267,0.256	-0.032
303	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71562974	71563007	71563318	71563687	71562113	71562209	71580368	71582282	303	932,868	78,41	1579,1708	66,184	78	72	0.890325558193112	0.968826078204714	0.917,0.951	0.957,0.895	0.008
304	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71563318	71563684	71580368	71582282	71562974	71563007	71587668	71587844	304	1194,1318	1313,1096	1903,2400	2107,2325	78	78	0.259401097128094	0.451001718302465	0.476,0.546	0.475,0.508	0.02
305	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71563318	71563687	71580368	71582282	71562974	71563007	71587668	71587844	305	1194,1318	1327,1120	1903,2400	2134,2346	78	78	0.24755455336732	0.440365129053104	0.474,0.541	0.471,0.506	0.019
306	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71580368	71582282	71587668	71587844	71563318	71563684	71617143	71617266	306	901,886	82,45	1530,1660	120,96	78	78	0.795418940788691	0.903542817292578	0.917,0.952	0.927,0.945	-0.001
307	"ENSMUSG00000024053"	"Emilin2"	chr17	-	71580368	71582282	71587668	71587844	71563318	71563687	71617143	71617266	307	915,910	934,873	1557,1681	1567,1712	78	78	0.429322347709015	0.621227286939547	0.495,0.51	0.498,0.495	0.006
309	"ENSMUSG00000061950"	"Ppp4r1"	chr17	+	66131254	66131784	66136369	66136542	66122917	66123045	66137991	66138087	309	79,82	52,72	62,61	53,66	78	78	0.180334705648069	0.362242536119834	0.603,0.532	0.539,0.48	0.058
310	"ENSMUSG00000037321"	"Tap1"	chr17	+	34408403	34408534	34409536	34409742	34408151	34408266	34410302	34410500	310	113,151	94,96	117,73	112,81	78	78	0.027196108354508	0.155608255455044	0.546,0.611	0.511,0.474	0.086
311	"ENSMUSG00000136652"	NA	chr19	+	16066425	16066513	16066648	16066757	16062413	16062512	16067426	16067955	311	0,0	0,4	3,22	6,15	78	78	0.00580658410229085	0.143003799299439	NA,0.0	0.333,0.595	-0.464
312	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24376501	24376570	24376713	24376821	24375544	24375646	24376891	24377036	312	161,277	77,161	85,150	31,60	78	78	0.0370701325130518	0.166243545888786	0.676,0.632	0.733,0.714	-0.07
313	"ENSMUSG00000024122"	"Pdpk1"	chr17	-	24319784	24319882	24326202	24326245	24317067	24317143	24329821	24330091	313	28,40	120,181	12,11	62,94	78	78	0.107520480920941	0.266076736154819	0.189,0.181	0.162,0.105	0.051
314	"ENSMUSG00000038910"	"Plcl2"	chr17	+	50947143	50947219	50975026	50975136	50918019	50918223	50994739	50995512	314	21,27	56,54	12,41	41,57	78	78	0.731706683314797	0.85935876390664	0.273,0.333	0.226,0.418	-0.019
315	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49746449	49746614	49756127	49756189	49742122	49742290	49756462	49756574	315	118,205	57,58	63,126	19,49	78	78	0.978047141489568	0.999202115572178	0.674,0.779	0.768,0.72	-0.017
316	"ENSMUSG00000034998"	"Foxn2"	chr17	+	88786703	88786768	88791828	88791897	88783283	88783378	88793830	88794679	316	87,110	89,118	91,143	50,110	78	78	0.038255488790074	0.168201353403708	0.494,0.482	0.645,0.565	-0.117
317	"ENSMUSG00000036918"	"Ttc7"	chr17	+	87670883	87671018	87677886	87678089	87669276	87669371	87687276	87689197	317	75,140	44,95	151,290	136,231	78	78	0.0236125799929754	0.153605651419981	0.63,0.596	0.526,0.557	0.071
339	"ENSMUSG00000002250"	"Ppard"	chr17	+	28505234	28505441	28514314	28514469	28455985	28456069	28516059	28516198	339	53,50	60,67	65,65	88,160	78	78	0.172335873967395	0.350392242750484	0.469,0.427	0.425,0.289	0.091
340	"ENSMUSG00000002250"	"Ppard"	chr17	+	28505234	28505441	28514314	28514469	28455985	28456069	28517250	28517453	340	43,42	0,3	63,61	0,0	78	78	0.0410952868535056	0.171268023295504	1.0,0.933	1.0,1.0	-0.033
341	"ENSMUSG00000002250"	"Ppard"	chr17	+	28514314	28514469	28516059	28516198	28505234	28505441	28517250	28517453	341	60,59	58,68	65,126	86,163	78	78	0.0769312250192867	0.222793681822674	0.508,0.465	0.43,0.436	0.054
349	"ENSMUSG00000024843"	"Chka"	chr19	+	3925734	3925788	3932009	3932120	3914647	3914759	3934471	3934585	349	27,46	12,3	28,11	4,28	78	78	0.475273177927841	0.661755866616798	0.692,0.939	0.875,0.282	0.237
354	"ENSMUSG00000022906"	"Parp9"	chr16	+	35763738	35763772	35767870	35768724	35761402	35761505	35773932	35774148	354	14,42	23,17	24,5	15,10	73	78	0.739916866664061	0.865801474526204	0.394,0.725	0.631,0.348	0.07
355	"ENSMUSG00000022858"	"Tra2b"	chr16	-	22067185	22067245	22067799	22067883	22065648	22066013	22069614	22069730	355	454,442	118,233	208,136	62,57	78	78	0.771274671592337	0.886607853584427	0.794,0.655	0.77,0.705	-0.013
356	"ENSMUSG00000022855"	"Senp2"	chr16	+	21834948	21835015	21837086	21837177	21832873	21833007	21842389	21842558	356	49,75	187,121	45,47	76,67	78	78	0.136944524755796	0.309710807128732	0.208,0.383	0.372,0.412	-0.097
357	"ENSMUSG00000022855"	"Senp2"	chr16	+	21837086	21837177	21842389	21842558	21834948	21835015	21845388	21845489	357	213,178	171,183	107,132	145,149	78	78	0.0326338169011694	0.158018775413903	0.555,0.493	0.425,0.47	0.077
358	"ENSMUSG00000022855"	"Senp2"	chr16	+	21842389	21842558	21845388	21845489	21837086	21837177	21846718	21846813	358	198,144	184,281	80,76	127,156	78	78	0.287072018197919	0.479421332896043	0.518,0.339	0.386,0.328	0.072
359	"ENSMUSG00000022855"	"Senp2"	chr16	+	21850853	21850914	21855219	21855396	21847290	21847342	21857286	21857418	359	129,148	267,254	71,63	205,253	78	78	0.0217173084887722	0.152632877356657	0.326,0.368	0.257,0.199	0.119
360	"ENSMUSG00000022946"	"Dop1b"	chr16	+	93556514	93556617	93557179	93557371	93553963	93554083	93558920	93559599	360	91,110	63,80	227,214	124,143	78	78	0.154576673959524	0.326830457019582	0.591,0.579	0.647,0.599	-0.038
361	"ENSMUSG00000022946"	"Dop1b"	chr16	+	93603222	93603359	93604100	93604153	93600349	93600478	93604705	93604867	361	131,86	89,78	251,261	273,274	78	78	0.009387181126563	0.143003799299439	0.595,0.524	0.479,0.488	0.076
362	"ENSMUSG00000022946"	"Dop1b"	chr16	+	93603275	93603359	93604100	93604153	93600349	93600478	93604705	93604867	362	0,0	89,78	2,16	273,274	78	78	0.0051075161719869	0.143003799299439	0.0,0.0	0.007,0.055	-0.031
363	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32806345	32806397	32807108	32807258	32802197	32802274	32808800	32808851	363	51,53	53,133	15,26	51,113	78	78	0.0126451884088227	0.143003799299439	0.49,0.285	0.227,0.187	0.18
364	"ENSMUSG00000022801"	"Lrch3"	chr16	+	32817751	32817858	32818873	32819011	32815317	32815366	32826033	32826111	364	5,2	61,79	0,0	9,34	78	78	0.0661604998547172	0.207958706252316	0.076,0.025	0.0,0.0	0.051
365	"ENSMUSG00000039473"	"Ubn1"	chr16	+	4888512	4888583	4890170	4890289	4882211	4882650	4890872	4891001	365	77,87	189,301	55,47	208,239	78	78	0.0273322439616164	0.155608255455044	0.289,0.224	0.209,0.164	0.07
366	"ENSMUSG00000039473"	"Ubn1"	chr16	+	4889917	4890047	4890170	4890289	4888512	4888583	4890872	4891001	366	121,111	193,301	78,135	200,239	78	78	0.964058268890686	0.999202115572178	0.385,0.269	0.281,0.361	0.006
367	"ENSMUSG00000041720"	"Pi4ka"	chr16	-	17099712	17099872	17100149	17100270	17098883	17098973	17100480	17100606	367	85,71	55,105	40,52	19,13	78	78	0.0293199194651665	0.156712975245504	0.607,0.403	0.678,0.8	-0.234
368	"ENSMUSG00000022969"	"Il10rb"	chr16	+	91204505	91204629	91208770	91208928	91203207	91203260	91211500	91211667	368	260,336	723,1028	271,429	877,1322	78	78	0.157873647172391	0.331927189051958	0.264,0.246	0.236,0.245	0.015
369	"ENSMUSG00000075704"	"Txnrd2"	chr16	+	18291543	18291636	18293431	18293503	18290903	18290999	18294271	18294369	369	10,12	0,10	0,0	6,0	78	78	0.0521651766690051	0.189261309619514	1.0,0.545	0.0,NA	0.772
370	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36766955	36767085	36768915	36769026	36758194	36758268	36775621	36775732	370	469,587	5,1	1042,1150	1,0	78	78	0.0311062590703115	0.157566499629007	0.989,0.998	0.999,1.0	-0.006
371	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36771494	36771549	36775621	36775732	36768915	36769026	36776325	36776381	371	314,241	492,577	581,493	1036,930	78	78	0.710881473355021	0.847241687219615	0.39,0.295	0.359,0.346	-0.01
372	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36771494	36771549	36775621	36775732	36768915	36769026	36776932	36777002	372	318,240	2,4	569,488	6,6	78	78	0.936527595764821	0.998403583009063	0.994,0.984	0.99,0.988	0.0
373	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36771494	36771549	36775621	36775732	36768915	36769026	36777573	36777785	373	314,240	11,1	572,492	5,0	78	78	0.0371334371891988	0.166243545888786	0.966,0.996	0.991,1.0	-0.015
374	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36775621	36775732	36776325	36776381	36771494	36771549	36776932	36777002	374	590,648	362,396	1392,1544	635,676	78	78	0.00261479587492652	0.143003799299439	0.62,0.621	0.687,0.695	-0.071
375	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36775621	36775732	36776932	36777002	36771494	36771549	36777573	36777785	375	599,645	456,400	1391,1538	919,816	78	78	0.0341008529555628	0.159827975510308	0.568,0.617	0.602,0.653	-0.035
376	"ENSMUSG00000022831"	"Hcls1"	chr16	+	36776325	36776381	36776932	36777002	36775621	36775732	36777573	36777785	376	272,283	453,403	539,487	924,822	78	78	0.105534933560711	0.262856381185876	0.375,0.413	0.368,0.372	0.024
378	"ENSMUSG00000022772"	"Senp5"	chr16	-	31787617	31787755	31796497	31796575	31784562	31784646	31802081	31802129	378	14,41	19,23	7,4	2,24	78	78	0.659424985040243	0.80928368960514	0.424,0.641	0.778,0.143	0.072
379	"ENSMUSG00000022772"	"Senp5"	chr16	-	31802585	31802691	31807757	31809283	31802310	31802449	31821809	31821996	379	25,20	33,79	14,12	17,3	78	78	0.0990242093549782	0.25468615269563	0.431,0.202	0.452,0.8	-0.309
380	"ENSMUSG00000022533"	"Atp13a3"	chr16	-	30168502	30168691	30169780	30169938	30166867	30166929	30170046	30170226	380	118,305	137,322	58,25	53,54	78	78	0.468942296462695	0.656898158317642	0.463,0.486	0.523,0.316	0.055
381	"ENSMUSG00000022514"	"Il1rap"	chr16	+	26519837	26519986	26529230	26529380	26517576	26517703	26530866	26531010	381	219,446	253,280	497,469	522,506	78	78	0.0541645897742119	0.190301073280583	0.464,0.614	0.488,0.481	0.055
383	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927468	22927601	22928734	22928903	22927334	22927383	22928983	22929093	383	279,364	379,354	183,169	142,187	78	78	0.229082760324767	0.418669794428762	0.424,0.507	0.563,0.475	-0.053
384	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927468	22927601	22928734	22929093	22927337	22927383	22929329	22929473	384	284,354	263,425	183,169	148,151	78	78	0.0433624494800985	0.173399783561132	0.519,0.454	0.553,0.528	-0.054
385	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22928734	22928903	22928983	22929093	22927468	22927601	22929329	22929400	385	105,99	267,435	66,43	145,151	78	78	0.171670862118954	0.350120897905157	0.282,0.185	0.313,0.222	-0.034
